id,title,description_long,category_id,subcategory_id,tags,weight,price,image
33140,каліфорнійське чудо,"photos/photo_270@28-10-2020_19-29-40.jpg

RU: Калифорнийское чудо. Среднеспелый, высокоурожайный сорт. Для выращивания в пленочных теплицах и открытом грунте. Растения высотой 60-75 см. Плоды мясистые, кубовидной формы с ребристой поверхностью, ярко-красного цвета.",33,,сорт;гібрид,,,p_33140_1.jpg
01142,конкурент,"photos/photo_123@17-10-2020_20-12-03.jpg

RU: Конкурент.Скороспелый,засолочный пчёлоопыляемый сорт открытого грунта. В плодоношение вступает на 45-50-й день,при летнем посеве на 29-30-й день. Плод овально-цилиндрический, крупнобугорчатый, чёрношипый, длинной 9-12см,",1,,сорт,,,p_01142_1.jpg
01143,Арізона,"photos/photo_19@08-10-2020_18-56-38.jpg

RU: Аризона. Томат отличается тем что , можно сажать не только рассадой ,но и семенами  в открытый грунт, среднеспелый сорт,плод округлый,крепкий массой от 100- 140гр. Пригоден для всех видов переработок, очень вкусный в свежем виде.",1,,,,,p_01143_1.jpg
01144,Круиз F1,144.Круиз F,1,,,,,p_01144_1.jpg
01145,Кустовой,"145.Кустовой. Раннеспелый сорт (45-50 дней). Растение компактной формы. Зеленец удлиненно-яйцевидный, длиной 9-12 см,вкусовые качества отличные. 13:41",1,,ранній;сорт,,,p_01145_1.jpg
01146,Кустовой,"146.Кустовой.Раннеспелый сорт (45-50 дней). Растение компактной формы. Зеленец удлиненно яйцевидный,длиной 9-12см,вкусовые качества отличные. 13:48",1,,ранній;сорт,,,p_01146_1.jpg
01147,Лялюк,"photos/photo_129@18-10-2020_13-51-04.jpg

RU: Лялюк.Среднеспелый сорт, период от массовых всходов до начала плодоношения 55-60 дней.Засолочный, консервный, высокоурожайный. Плоды крупнобугорчатые, черношипые, длиной 9-12 см. Предназначен для
летних сроков посева. Устойчив к мучнистой росе.",1,,середній;високоврожайний;сорт,,,p_01147_1.jpg
01148,Лялюк,"148.Лялюк.Среднеспелый сорт, период от массовых всходов до начала плодоношения 55-60 дней.Засолочный, консервный, высокоурожайный. Плоды крупнобугорчатые, черношипые, длиной 9-12 см. Предназначен для летних сроков посева. Устойчив к мучнистой росе. 13:58 Мал да удал.F",1,,середній;високоврожайний;сорт,,,p_01148_1.jpg
01149,Лінда,"photos/photo_50@15-10-2020_16-20-57.jpg

RU: Линда.Низкорослый сорт, предназначен для выращивания в горшках и балконных ящиках. Также
возможно выращивание в открытом грунте. Куст высотой 25 см, много пасынков с большим
количеством плодов. Плоды массой 30-40 г, приятные на вкус. Универсального использования.
Культура тепло-и светолюбивая. Выращивать рассадой или посевом семян в грунт.",1,,,,,p_01149_1.jpg
01151,Либелла F1,151.Либелла F,1,,,,,p_01151_1.jpg
08152,Малыш,152.Малыш.Ультраскороспелый пчело-опыляемый кустовой сорт открытого грунта. Салатного и консервного назначения.Плеть длиной 40 см. В пазухе листа закладывается до 6 завязей. Каждое растение дает до 47 плодов . 15:11,8,,сорт,,,p_08152_1.jpg
01153,американський ребристий,"photos/photo_17@08-10-2020_16-43-55.jpg

RU: Американский ребристый. Новый супер - урожайный средне - спелый сорт томата, плоды крупные,  огненно - красные относится к салатным сортам томатов. Отличается большой устойчивостью  к  фитофторозу, вес плода от 400гр до 1 кг. В пленочном укрытии урожай выше чем в открытом грунте, но можно использовать оба вида выращивания.",1,,,,,p_01153_1.jpg
21154,Червона без серцевини,"photos/photo_325@29-10-2020_23-19-39.jpg

RU: Красная без сердцевины.Сорт среднеранний. Корнеплоды цилиндрические, тупоконечные, массой 130-210г, длиной 19-21см. Мякоть красно-оранжевая, сочная, нежная, сладкая. Сорт отличается превосходной лежкостю корнеплодов.",21,,сорт,,,p_21154_1.jpg
01155,новачок,"photos/photo_59@15-10-2020_17-16-39.jpg

RU: Новичок.Среднеранний сорт универсальный для открытого грунта  используется в свежем виде,
цельно плодного консервирования и приготовления томато- продуктов. От всходов до созревания 110-127 дней. Плоды дружно созревают.  В кисти 5-6плодов. Плод сливо видный, массой 70-150 г, отличаются высокими вкусовыми и товарными качествами",1,,гібрид,,,p_01155_1.jpg
01156,МашаF1,"photos/photo_138@18-10-2020_16-02-56.jpg

RU: МашаF1. Самый ранний гибрид огурца-корнишона. Партенокарпик, не нуждается в опылении пчелами. 
Достаточное питании формирует по 6-7 плодов на каждом узле. Плоды без горечи, созревают очень рано и дружно. Самый ранний гибрид огурца-корнишона.",1,,,,,p_01156_1.jpg
01158,чорний красень,"photos/photo_411@07-11-2020_21-02-20.jpg

RU: Черный красавец.Раннеспелый сорт. Растение кустовое, компактное, плетей мало, главный побег короткий. Плод удлиненно-цилиндрический, гладкий, темно-зеленый. Кора тонкая. Мякоть белая, плотная, нежная, сочная, вкусная. Транспортабельность и лежкость хорошие.",1,,гібрид,,,p_01158_1.jpg
01159,Мурашка F1,"photos/photo_141@18-10-2020_17-44-48.jpg

RU: Мурашка F1.Скороспелый (43-48 дней от всходов до созревания), не требующий опыления, гибрид для открытого и защищенного грунта с женским типом цветения. Растение выглядит очень привлекательно, на кусте одновременно вы увидите и букетики женских цветков, и яркие, изящные, зеленцы по 4-6 в узле.",1,,,,,p_01159_1.jpg
01160,Неженский,"160. Неженский.Сорт среднепоздний, длинноплетистый. Требователен к влаге и сравнительно устойчив к грибным болезням.Зеленец удлиненно-яцевидной формы, темно-зеленый, крупно-бугорчатый, длиной 9-12 см, диаметром 3-5 см, массой около 90 г, урожайный. Сорт требователен к влаге. 18:15",1,,сорт,90,,p_01160_1.jpg
01161,Неженский,"161. Неженский. Сорт среднепоздний, длинноплетистый.Требоателен к влаге и сравнительно устойчив к грибным болезням. Зеленец удлиненно яйцевидной формы,темно -зеленый,крупно бугорчатый,длинной 9-12см. Урожайный Сорт требователен к влаге. М 18:36 Мама",1,,сорт,,,p_01161_1.jpg
01162,Наташа F1,"photos/photo_144@18-10-2020_18-36-43.jpg

RU: Наташа F1.Раннеспелый гибрид с преимущественно женским типом цветения. Плоды зеленые, с шипами отличного качества без горечи. Предназначены для потребления в свежем виде и переработки.",1,,,,,p_01162_1.jpg
01163,ОктопусF1,"photos/photo_145@18-10-2020_18-43-59.jpg

RU: ОктопусF1.Среднеранний (50-55 дней) пчелоопыляемый гибрид. Растение среднерослое, преимущественно женского типа цветения. Зеленец цилиндрический, темно-зеленый, среднего размера 8-12 см массой 85-110 г",1,,,,,p_01163_1.jpg
01165,суміш сортів,"photos/photo_253@27-10-2020_20-18-23.jpg

RU: Смесь сортов. В наборе ,5сортов наипопулярнейших сортов редиса ,дающих возможность попробовать  каждый сорт в отдельности или смешать все сорта в одном блюде. Пикантность гарантирована.",1,,високоврожайний;ранній;сорт,,,p_01165_1.jpg
01166,ПасамонтеF1,"photos/photo_149@19-10-2020_01-07-43.jpg

RU: ПасамонтеF1.Раннеспелыйпаренокарпический (самоопыляемый) гибрид, корнишонного типа, для пленочных и стеклянныхтеплиц. Начинает плодоносить на 43-45 день после всходов. Пригоден для консервирования и засола.
Урожайность 12-15 кг/кв.м.",1,,,,,p_01166_1.jpg
21167,Погребок F,"167. Погребок F.Скороспелый (43-48 дней от всходов до плодоношения) пчелоопыляемый гибрид преимущественно женского типа цветения. Предназначен для выращивания в открытом грунте и под временными пленочными укрытиями. Зеленец цилиндрической формы, длиной 9-11 см, 01:07",21,,гібрид,,,p_21167_1.jpg
21168,баранячий ріг,"photos/photo_267@28-10-2020_19-05-29.jpg

RU: Бараний рог.Среднеспелый сорт. Вегетационный период от всходов до биологической спелости 135-150 дней. Куст штамбовый, высотой 40-50см. Плоды удлиненные, длиной 16-20см, диаметром 2,5-3см, массой 30-40г, среднеострого вкуса.",21,,гібрид,,,p_21168_1.jpg
01169,ПоланF1,"photos/photo_152@19-10-2020_01-07-43.jpg

RU: ПоланF1.Среднеранний гибрид. Вегетационный период от всходов до начала плодоношения 45-50
дней. Плоды цилиндрические, крупнобугорчатые, черношипые, интенсивно зеленого цвета со светлыми полосками, длиной 7-10см,",1,,,,,p_01169_1.jpg
01170,ПотомакF1,"photos/photo_153@19-10-2020_01-07-43.jpg

RU: ПотомакF1.Раннеспелый гибрид голландскойселекции,преимущественно с женским типом цветения, период отвсходов до начала плодоношения - 50-55 дней. Растение детерминантное, со слабым ветвлением.Плоды без горечи, отличного качества, длиной 9 - 15 см",1,,,,,p_01170_1.jpg
01171,РациборF1,171. РациборF,1,,,,,p_01171_1.jpg
01172,Подарок осени,"172.Подарок осени.Среднеранний сорт с удлиненным периодом плодоношения. От всходов до начала сбора урожая 42-45 дней. Растение среднеплетистое. Плод цилиндрический, длиной9-11см,без горечи, крупнобугорчатый. Очень хорош на вкус - хрустящий, сочный М 23:08 Мама",1,,сорт,,,p_01172_1.jpg
01173,Родничок F1,173.Родничок F,1,,,,,p_01173_1.jpg
01174,РодничокF1,174.РодничокF,1,,,,,p_01174_1.jpg
01175,Руфус F1,"photos/photo_158@20-10-2020_21-34-24.jpg

RU: Руфус F1.Раннеспелый высокоурожайный гибрид открытого грунта. Плод – корнишон, цилиндрической формы, темно-
зеленого цвета, средне-пупырчатый, генетически избавлен от горечи. Вкусовые качества высокие. Устойчив к ложной мучнистой росе, вирусу мозаики огурца, парше тыквенных",1,,,,,p_01175_1.jpg
01176,СамородокF1,"photo_159@20-10-2020_22-36-52.jpg

RU: СамородокF1.Скороспелый гибрид, от всходов до первого сбора проходит 38-42 дня. Зеленец цилиндрический,
крупнобугорчатый, черношипый, длиной 8-9 см, массой 70-80 г. Имеет высокие вкусовые и засолочные
качества",1,,,,,p_01176_1.jpg
01177,Сын полкаF1,177. Сын полкаF,1,,,,,p_01177_1.jpg
01178,Сквирский F1,178. Сквирский F,1,,,,,p_01178_1.jpg
01179,Семко F1,"photos/photo_162@20-10-2020_22-48-22.jpg

RU: Семко F1.Среднеранний гибрид. Период от всходов до плодоношения 50-55 дней. Плоды зелёного цвета с размытыми светлыми полосами, бугорчатые, цилиндрической формы, длиной 9-11см, весом 80-110г. Гибрид  устойчив к комплексу заболеваний",1,,,,,p_01179_1.jpg
01180,Самоопыляемый F1,180.Самоопыляемый F,1,,,,,p_01180_1.jpg
01181,Сремский F1,"photos/photo_164@20-10-2020_23-01-14.jpg

RU: Сремский F1. Сверхранний, высокоурожайный, болезнеустойчивый гибрид. Плоды цилиндрические, бородавчастые,длиной 8-10 см, без тенденции к желтению. Имеют чудесный вкус. Выращивают для получения сверхранней продукции, соления и консерви��ования.",1,,,,,p_01181_1.jpg
01183,Титус F1,183.Титус F,1,,,,,p_01183_1.jpg
01184,Феникс 640,184.Феникс,1,,,,,p_01184_1.jpg
01185,Феникс 640,185.Феникс,1,,,,,p_01185_1.jpg
01186,Фенікс плюс,"photos/photo_170@20-10-2020_23-38-49.jpg

RU: Феникс плюс.Позднеспелый пчёлоопыляемый сорт открытого грунта универсального назначения. Вплодоношение вступает на 55-65-й день от всходов. Крупнобугорчатый, белошипый, длиной 12-16см,массой 120-180г, не желтеет.",1,,сорт,120-180,,p_01186_1.jpg
01187,Феникс плюс,"187. Феникс плюс.Позднеспелый пчёлоопыляемый сорт открытого грунта универсального назначения. Вплодоношение вступает на 55-65-й день от всходов. Крупнобугорчатый, белошипый, длиной 12-16см,массой 120-180г, не желтеет. 21 October 2020 М 00:04 Мама",1,,сорт;пізній,120-180,,p_01187_1.jpg
01188,Хрустящий,188. Хрустящий. 00:08,1,,,,,p_01188_1.jpg
01189,Цезар,"photos/photo_173@21-10-2020_00-15-05.jpg

RU: Цезарь.Сверхранний, пчелоопыляемый гибрид. Высокоурожайный, пригоден для засолки. Рекомендуется
для выращивания в открытом грунте. Болезнестойкий,не  требует дополнительной химической обработки. Зеленец длинной 8-12 см",1,,високоврожайний;гібрид,,,p_01189_1.jpg
21190,Фаворит,"photos/photo_174@21-10-2020_00-46-04.jpg

RU: Фаворит.Сорт среднеранний с женским типом цветения, пчелоопыляемый, от всходов до первого сбора 50-52 дня.Зеленец зеленый с продольными белыми полосками, цилиндрический, средне-бугорчатый, длина 9-11см,",21,,сорт,,,p_21190_1.jpg
01191,ФермерF1,"photos/photo_175@21-10-2020_00-49-44.jpg

RU: ФермерF1.Пчелоопыляемый, преимущественно женского типа цветения. Урожайность в открытом грунте - до 10-12кг/кв.м, в защищенном грунте - до 20-24 кг/кв.м. Выращивают в открытогрунте, пленочных тоннелях и теплица",1,,,,,p_01191_1.jpg
01192,Щелкунчик F1,192.Щелкунчик F,1,,,,,p_01192_1.jpg
01193,Кузнечик F1,193. Кузнечик F,1,,,,,p_01193_1.jpg
01194,меренга F1,"photos/photo_178@21-10-2020_22-21-33.jpg

RU: Меренга F1.Новый суперранний  партенокарпический гибрид. Характеризуется очень высоким и ранним  общим урожаем.Растение средне открытое. Плод  превосходного внешнего вида, без горечи, отличного вкуса, чрезвычайнднородные,правильной цилиндрической формы. Окраска темно-зеленая.",1,,,,,p_01194_1.jpg
01195,Еколь F1,"photos/photo_179@21-10-2020_22-32-58.jpg

RU: Еколь F1.Партенокарпический раннеспелый гибрид корнишонного типа. Период от всходов до начала плодоношения -42-45 дней. Средняя урожайность 100-120 т/га. Рекомендуется для выращивания в открытом грунте и
пленочных теплицах.",1,,,,,p_01195_1.jpg
01196,Пучини,"196. Пучини.Новинка от голландских производителей. Среднеспелый партенокарпик, кустовой гибрид. Имеет очень высокий выход корнишона без генетической горечи. Растение среднегеративноготипа. Имеет высокие засолочные качества. М 23:26 Мама",1,,середній;гібрид,,,p_01196_1.jpg
01197,Черномор F1,197.Черномор F,1,,,,,p_01197_1.jpg
01198,СоловейF1,"photos/photo_182@21-10-2020_23-36-23.jpg

RU: СоловейF1. Раннеспелый гибрид открытого грунта. Лучший среди лучших по засолочным качествам. Ценится за отличный вкус изящных плодов красивой ярко-зеленой окраски. Высокоустойчив к ложной мучнистой росе.",1,,,,,p_01198_1.jpg
01199,Надежда F1,199.Надежда F,1,,,,,p_01199_1.jpg
01200,ПаркерF1,"photos/photo_184@21-10-2020_23-53-14.jpg

RU: ПаркерF1.Известный гибрид голландской селекции  женского типа цветения – лидер по урожайности.Раннеспелый, предназначен для открытого грунта и пленочных тоннелей. Плод среднебугорчатый, длиной 10см, массой 100 г, прекрасно транспортируется. Засолочный, консервный",1,,,,,p_01200_1.jpg
01202,Амагер 611,"photos/photo_187@24-10-2020_23-44-41.jpg

RU: Амагер 611. Сорт позднеспелый, влаголюбивый. Спелость наступает через 120-125 дней после высадки рассады. Кочаны округло-плоские, очень плотные, не растрескиваются. Масса 2,6-3,6 кг. Посев семян на рассаду проводят с 10 апреля, за 40-45 дней до высадки в открытый грунт.",1,,,,,p_01202_1.jpg
01205,Мовір 74,"photos/photo_211@25-10-2020_22-58-55.jpg

RU: Мовир 74.Скороспелый сорт, созревает через 70-96 дней после появления всходов. Головка округло-плоская, массой 0,4-1,5 кг, отличных вкусовых качеств. Рекомендуется для потребления в свежем виде и для консервирования.",1,,,,,p_01205_1.jpg
01207,Золотий гектар,"photos/photo_191@25-10-2020_16-17-42.jpg

RU: Золотой гектар.Сорт скороспелый, от полных всходов до начала технической спелости кочанов 90 дней. Предназначен для потребления в свежем виде. Кочан округлый, с выпуклостью кверху, диаметром 19-24 см, массой 1,5-3,5 кг, среднеплотный, на разрезе белый.",1,,сорт,5000,,p_01207_1.jpg
01208,Июньская,"208.Июньская.Сорт ранний. Дружно формирует кочаны, которые можно убирать через 62-67 дней после высадки рассады. Основной урожай отдает за первые два сбора. Растение небольшое, компактное М 18:24 Мама",1,,сорт,,,p_01208_1.jpg
01209,кам'яна голова,"photos/photo_194@25-10-2020_18-25-58.jpg

RU: Каменная голова.Сорт позднеспелый, вегетационный период 130-160 дней. Кочаны большие, массой 3-4 кг, твердые, круглые, исключительно вкусные. Один из лучших сортов для квашения. Лежкость во время зимнего хранения хорошая.",1,,сорт;пізній,3000-4000,,p_01209_1.jpg
01210,Каменная голова,"210. Каменная голова.Сорт позднеспелый, вегетационный период 130-160 дней. Кочаны большие, массой 3-4 кг, твердые, круглые, исключительно вкусные. Один из лучших сортов для квашения. Лежкость во время зимнего хранения хорошая. 18:29",1,,сорт;пізній,3000-4000,,p_01210_1.jpg
01211,Казачок F1,211.Казачок F,1,,,,,p_01211_1.jpg
01212,Лобо Лебідка,"photos/photo_237@27-10-2020_07-51-53.jpg

RU: Лобо Лебедка.Сорт ранний, культивируемый в Китае,зелено,белого окраса кожици, масса плода 200-400гр. Мякоть плотная сочная вкусная.",1,,,,,p_01212_1.jpg
01214,княгиня,"photos/photo_198@25-10-2020_18-58-49.jpg

RU: Княгиня.Позднеспелый, лежкий (до лета следующего года) сорт с высоким выходом товарных корнеплодов. Вегетационный период 165-170 дней. Дружно формирует очень плотные кочаны массой 2,5 кг.",1,,сорт;пізній,5000,,p_01214_1.jpg
01215,Лангедейкер,"photos/photo_216@25-10-2020_23-13-47.jpg

RU: Лангедейкер. Краснокочанная.Сорт урожайный, позднеспелый, хорошо хранится. Предназначен для потребления в свежем виде в салатах. Розетка листьев среднего размера. Кочан овальный, крупный, массой 2-3 кг, очень плотный, фиолетовый.",1,,сорт;пізній,9000-4000,,p_01215_1.jpg
01216,Лангедейкер,"216.Лангедейкер.Сорт позднеспелый, вегетационный период 115-125 дней. Кочаны округлые и короткоовальные, зеленовато-белой окраски, плотные, не растрескиваются. Масса 1,9-4 кг. Урожайность 12 кг/кв.м. Используют в свежем виде и для квашения. 19:18",1,,сорт;пізній,9000-4000,,p_01216_1.jpg
01217,Слава1305,"photos/photo_201@25-10-2020_19-18-10.jpg

RU: Слава1305.Среднеспелая. Созревает через 80-90 дней после высадки рассады. Кочаны округлые, крупные, массой 2,4-4,5кг, плотные. Один из наиболее урожайных сортов. Кочаны сохраняются до начала января, рекомендуются для квашения и использования в свежем виде",1,,,,,p_01217_1.jpg
01218,ПарелF1,218. ПарелF,1,,,,,p_01218_1.jpg
01219,Донецький Урожайний,"photos/photo_287@28-10-2020_23-09-57.jpg

RU: Донецкий Урожайный.Раннеспе-лый сорт, вегетационный период от массовых всходов до первого сбора 120 дней. Куст компактный,плоды темно фиолетовые ,удлиненные 280-350гр,сорт ,устой к жаре.Без горечи.",1,,сорт,2000,,p_01219_1.jpg
01220,Тюркиз,"220.Тюркиз.Сорт позднеспелый, спелость наступает на 115-125 дней после высадки рассады. Кочаны округлые и округло-плоские, средней величины, массой 1,5 кг-2,5 кг, очень плотные, склонности к растрескиванию нет. 19:47",1,,сорт;пізній,5000,,p_01220_1.jpg
01221,Украинская осень,"221. Украинская осень.Сорт поздний. От посадки в грунт до хозяйственной спелости проходит 118-125 дней. Головка тугая, плоскоокруглая, светло-зеленая, весом 1,9-4,2 кг. Урожайность высокая до 12 кг/м кв. Используется для потребления в свежем виде и квашения 19:49",1,,сорт,2000,,p_01221_1.jpg
01222,Украинская осень,"222.Украинская осень.Сорт поздний. От посадки в грунт до хозяйственной спелости проходит 118-125 дней. Головка тугая, плоскоокруглая, светло-зеленая, весом 1,9-4,2 кг. Урожайность высокая до 12 кг/м кв. Используется для потребления в свежем виде и квашения. М 21:25 Мама",1,,сорт,2000,,p_01222_1.jpg
01223,Харьковская зимняя,"223.Харьковская зимняя. Сорт позднеспелый. Созревание кочанов наступает через 122-135 дней после высадки рассады. Кочаны округло-плоские и плосковыпуклые, зеленовато-белые, плотные не растрескиваются, масса 1,9-3,5 кг. 21:26",1,,сорт;пізній,5000,,p_01223_1.jpg
01224,Харьковская зимняя,"224. Харьковская зимняя.Сорт позднеспелый. Созревание кочанов наступает через 122-135 дней после высадки рассады. Кочаны округло-плоские и плосковыпуклые, зеленовато-белые, плотные не растрескиваются, масса 1,9-3,5 кг. М 21:49 Мама 225 Летняя Альфа.Очень скороспелый сорт, від сходів до збору 85-95 днів. Головка округло-плоская, белая, с округло-бугристой поверхностью. Вкусовые качества прекрасные. Для получения ранних урожаев семена высевают на рассаду в марте. М 22:57 Мама",1,,сорт;пізній,5000,,p_01224_1.jpg
21226,Пионер,"226. Пионер. Среднеранняя, от высадки рассады до формирования товарного урожая – 65-72 дня. Растения формируют плотные головки кремово-белого цвета, диаметром 18-22 см, средней массой 1 кг. Сорт предназначен для выращивания в открытом грунте в весенне-летний и осенний периоды. 22:58",21,,сорт,1000,,p_21226_1.jpg
01227,Мовир 74,227.Мовир,1,,,,,p_01227_1.jpg
01228,Снежный шар,"228.Снежный шар.Очень скороспелый сорт, техническая спелость головок наступает на 85-118 день после всходов. Головка округло-плоская, чисто-белая, с округло-бугристой поверхностью. Вкусовые качества прекрасные. 23:03 229Сноу болл.Среднепоздний сорт. От высадки рассады до технической спелости 95-100 дней. Сорт хорошо подходит для получения урожая в течение длительного периода. Головки белые, плотные массой 1-1,5 кг. Имеет отличные вкусовые качества. 23:06",1,,сорт,5000,,p_01228_1.jpg
01230,Робер,"photos/photo_214@25-10-2020_23-06-01.jpg

RU: Робер.Среднеранний, высокопродуктивный, универсальный сорт. Вегетационный период от высадки рассады – 65-70 дней. Предназначен для выращивания с ранней весны до осени, а также в неотапливаемых теплицах. Головка полувыпуклая, большая, массой 800-1200 г, плотная, белоснежная.",1,,сорт,800-1200,,p_01230_1.jpg
21231,Топаз,"photos/photo_215@25-10-2020_23-09-55.jpg

RU: Топаз.Краснкочанная.Раннеспелая, холодостойкая. Период вегетации 95-100 дней. Кочаны округлые, плотные, средней массой 1-1,5 кг, фиолетового цвета. Используют для потребления в свежем виде и переработки.",21,,,5000,,p_21231_1.jpg
08232,Лангедейкер,"232. Лангедейкер. Краснокочанная.Сорт урожайный, позднеспелый, хорошо хранится. Предназначен для потребления в свежем виде в салатах. Розетка листьев среднего размера. Кочан овальный, крупный, массой 2-3 кг, очень плотный, фиолетовый. 23:19",8,,сорт;пізній,2000-3000,,p_08232_1.jpg
04233,Краснокочанная,"233. Краснокочанная.Разновидность кочанной капусты с интенсивной синевато-фиолетовой окраской листьев. Кочаны небольшие, очень плотные и лежкие. Посев семян производят с 15 февраля по 15 апреля на рассаду. 23:28",4,,,,,p_04233_1.jpg
01234,Брюссельская,"234.Брюссельская.Двулетнее растение. В первый год образует стебель высотой 40-60 см. В пазухах листьев развиваются небольшие кочанчики величиной от грецкого ореха до куриного яйца. Используют в отваренном, жаренном и тушенном видах, как гарнир для вторых блюд, для супа. 23:30",1,,,,,p_01234_1.jpg
01235,Брюссельская красная,"235.Брюссельская красная.Период от всходов до начала созревания 150-160 дней. Растения мощные, средней высоты, формируют 30-45 округлых кочанчиков массой 15-17 г. Общая масса кочанчиков с одного растения 650-750 г. Вкус, нежный и пикантный. Отлично подходят для домашней кулинарии и замораживания. 23:35",1,,,15-17,,p_01235_1.jpg
04236,Брокколи,"236. Брокколи.Разновидность спаржевой капусты. Образует рыхлую головку темно-зеленого цвета. Отличается высокой питательной ценностью. Используют для приготовления первых и вторых блюд, замораживают, консервируют. 23:37",4,,,,,p_04236_1.jpg
04237,Кольраби белая,"237. Кольраби белая.Ценной особенностью кольраби является скороспелость, период вегетации около 60 дней, это наиболее ранний овощ из капустных растений. В пищу употребляется мясистое шарообразное основание стебля, очень нежное и вкусное, содержащее большое количество сахарозы и витаминов. 23:40",4,,,,,p_04237_1.jpg
01238,Кольраби Голубая,"238.Кольраби Голубая. Растение холодостойкое, переносит кратковременные заморозки до –4 градусов. Для получения раннего урожая семена на рассаду высевают с 15 марта. В грунт высаживают в конце апреля, не глубоко. 23:43",1,,,4,,p_01238_1.jpg
21239,Кольраби Гигант,"239. Кольраби Гигант.Позднеспелый сорт. Период от всходов до технической спелости 100-120 дней. Плод крупный, округлый, диаметром 15-20см, белесо-зеленой окраски. Мякоть белого цвета, нежная и сочная, хороших вкусовых качеств. Масса продуктивной части 1,5-3кг. Сорт характеризуется высоко урожайностью. 23:49",21,,сорт;пізній,5000-3000,,p_21239_1.jpg
08240,Китайська Пак-Чой,"photos/photo_224@25-10-2020_23-49-05.jpg

RU: Китайская Пак-Чой. холодостойкий, высокоурожайный, супер ранний (45-50 дней), неприхотливый, очень популярный сорт. Кочан рыхлый- листья нежные, светло-зеленые, черешки белые, упругие, отличного пикантного вкуса. Используется в свежем виде для приготовления витаминных салатов.",8,,холодостійкий;високоврожайний;сорт,,,p_08240_1.jpg
01241,Золоте сердце,"Золоте сердце. Середн. стигл сорт вегетац.100-105 дней,для детского питания.",1,,ранній;сорт,8000,,p_01241_1.jpg
01242,Пекинская,"242. Пекинская.Скороспелое, витаминное растение. От массовых всходов до технической спелости 30-50 дней. Кочаны удлиненно-цилиндрические. Пластинки листа по консистенции нежные, жилки сочные, вкус хороший. 23:57",1,,,,,p_01242_1.jpg
04243,САвойская,"243.САвойская.Разновидность кочанной капусты с сильнопузырчатыми листьями. Холодостойкое и морозоустойчивое растение. Хорошо хранится. Используют в свежем виде, для квашения, в домашней кулинарии. Блюда из савойской капусты отличаются нежным вкусом. 26 October 2020 М 00:00 Мама",4,,,,,p_04243_1.jpg
21244,романеско,"photos/photo_228@26-10-2020_00-00-27.jpg

RU: Романеско.Формирует привлекательную головку, состоящую из маленьких конусов нежно-салатового цвета, весом 1,5-1,7 кг. Для осеннего употребления выращивают посевом в грунт, для раннего - рассадой. После уборки центральной головки хорошо растут боковые.",21,,,7000,,p_21244_1.jpg
01245,дайкон Міновасі,"photos/photo_229@27-10-2020_06-46-10.jpg

RU: Дайкон Миноваси.Среднеспелый сорт (период от полных всходов до начала технической спелости 65-70 дней).Корнеплоды длинные – 45-50 цилиндрические с белой кожурой и белой мякотью. Масса корнеплода 1,2-1,5 кг.",1,,середній;сорт,5000,,p_01245_1.jpg
01246,дайкон Саша,"photos/photo_230@27-10-2020_06-49-37.jpg

RU: Дайкон Саша.Дайкон (сладкая редька) создан в Японии, где и занимает первое место по посевной площад  среди овощей. Раннеспелый сорт, вегетационный период - 35-45 дней. Используется в свежем
виде.Дайкон (сладкая редька) создан в Японии, где и занимает первое место по посевной площади",1,,ранній;сорт,,,p_01246_1.jpg
01247,белий ікло,"photos/photo_231@27-10-2020_06-55-30.jpg

RU: Белий клык.Позднеспелый, период от посева до уборки составляет от 34 до 50 дней. Корнеплод крупныйдлиной 18-20 см, весом до 200 г. Мякоть белая, сочная, слабоострого вкуса, не становится дряблой. Долго не теряет товарный вид.",1,,сорт;пізній,200,,p_01247_1.jpg
01249,Російський розмір,"Російський розмір Сер/стиг.гігант, 1,4-1,8м., черв.,плеск-округ., до 1,5 кг,дуж. смачний",1,,середній,,,p_01249_1.jpg
01250,Сквирская  белая,"250.Сквирская белая.Среднеспелый лежкий сорт. К уборке урожая - 90-94 дней. Корнеплод массой до 250 г, мало погружен в почву. Мякоть белая, плотная, сочная, с умеренно острым вкусом. 07:21 251Красная зимняя.Среднеспелый сорт.Период вегетации60-80 дней корнеплоды крупные 200-300 гр, Окрас кожици красный,мякоть белая плотная,сочная. 07:32 М 07:51 Мама",1,,середній;сорт,250,,p_01250_1.jpg
01252,Бичій лоб,"Середньо-стиглий сорт сибірської селекції індетермінантного типу для відкритого грунту плід округло-ребристий масою до 600гр, салатного типу..",1,,сорт,200-400,,p_01252_1.jpg
01253,Одесская,"253. Одесская.Раннеспелый. Период от посева до уборки 35-45 дней. Корнеплод белый, округлый, длиной 8-см, массой 39-70 г. Поверхность гладкая, мякоть белая, сочная, сладкая, слабоострого вкуса. 18:43",1,,ранній,39-70,,p_01253_1.jpg
21254,маргеланская,"photos/photo_239@27-10-2020_18-43-58.jpg

RU: Маргеланская.Сорт раннеспелый, предназначен для летних посевов (июль). Корнеплод с гладкой поверхностью,цилиндр короткий (9-16 см) темно-зеленого цвета с белым кончиком. Лежкость хорошая.",21,,ранній;сорт,,,p_21254_1.jpg
